"2605","442","1","1741"
"2604","437","1","1740"
"2603","390","1","1739"
"1319","383",\N,"641"
"1319","384",\N,"642"
"1319","385",\N,"643"
"1319","386",\N,"644"
"1319","387",\N,"645"
"1293","389",\N,"646"
"1293","388",\N,"647"
"1266","1152",\N,"648"
"1292","1153",\N,"649"
"1530","1154",\N,"650"
"1773","1155",\N,"651"
"1775","389",\N,"652"
"1855","1157",\N,"653"
"1977","1158",\N,"654"
"2107","1159",\N,"655"
"1657","391",\N,"659"
"1657","393",\N,"660"
"1657","394",\N,"661"
"1657","395",\N,"662"
"1657","396",\N,"663"
"1657","397",\N,"664"
"1657","398",\N,"665"
"1657","399",\N,"666"
"1657","400",\N,"667"
"1657","392",\N,"668"
"1576","401",\N,"669"
"1576","402",\N,"670"
"1367","401",\N,"671"
"1367","402",\N,"672"
"1558","401",\N,"673"
"1558","402",\N,"674"
"1558","403",\N,"675"
"1657","404",\N,"676"
"1657","405",\N,"677"
"1657","406",\N,"678"
"1657","407",\N,"679"
"1576","408",\N,"680"
"1558","409",\N,"681"
"1657","411",\N,"682"
"1657","412",\N,"683"
"1657","413",\N,"684"
"1657","414",\N,"685"
"1657","410",\N,"686"
"1576","415",\N,"687"
"1558","415",\N,"688"
"1258","416",\N,"689"
"1576","416",\N,"690"
"1576","417",\N,"691"
"1576","418",\N,"692"
"1576","419",\N,"693"
"1576","420",\N,"694"
"1576","421",\N,"695"
"1576","422",\N,"696"
"1657","422",\N,"697"
"1258","422",\N,"698"
"1258","423",\N,"699"
"1258","424",\N,"700"
"1657","425",\N,"701"
"1576","426",\N,"702"
"1576","427",\N,"703"
"1558","426",\N,"704"
"1558","427",\N,"705"
"1558","428",\N,"706"
"1645","429",\N,"707"
"1425","430",\N,"708"
"1425","431",\N,"709"
"1483","432",\N,"710"
"1258","433",\N,"711"
"1457","433",\N,"712"
"1258","434",\N,"713"
"1457","1160",\N,"714"
"1457","435",\N,"715"
"1258","493",\N,"716"
"1457","493",\N,"717"
"1501","493",\N,"718"
"1457","438",\N,"725"
"1457","439",\N,"726"
"1457","440",\N,"727"
"1457","441",\N,"728"
"1258","447",\N,"759"
"1258","448",\N,"760"
"1258","449",\N,"761"
"1457","450",\N,"762"
"1457","451",\N,"763"
"1457","452",\N,"764"
"1457","453",\N,"765"
"1258","1161",\N,"766"
"1423","1216",\N,"1926"
"1363","1215",\N,"1925"
"1558","1218",\N,"1924"
"1457","455",\N,"773"
"1457","456",\N,"774"
"1457","457",\N,"775"
"1457","458",\N,"776"
"1457","459",\N,"777"
"1321","460",\N,"778"
"2279","460",\N,"779"
"1321","461",\N,"780"
"2279","461",\N,"781"
"2279","462",\N,"782"
"1321","463",\N,"783"
"1321","464",\N,"784"
"1321","465",\N,"785"
"1321","466",\N,"786"
"1321","467",\N,"787"
"1321","468",\N,"788"
"1321","469",\N,"789"
"1321","470",\N,"790"
"1321","471",\N,"791"
"1321","472",\N,"792"
"1589","473",\N,"793"
"2122","475",\N,"794"
"2122","476",\N,"795"
"2227","477",\N,"796"
"2227","478",\N,"797"
"1558","1217",\N,"1923"
"2664","1214",\N,"1922"
"2664","1213",\N,"1921"
"2664","1212",\N,"1920"
"2664","1211",\N,"1919"
"2664","1210",\N,"1918"
"2664","1209",\N,"1917"
"2664","1208",\N,"1916"
"2664","1207",\N,"1915"
"2664","1206",\N,"1914"
"2664","1205",\N,"1913"
"2663","1205",\N,"1912"
"1608","481",\N,"810"
"1252","481",\N,"811"
"1375","483",\N,"812"
"1372","483",\N,"813"
"1372","487",\N,"814"
"1372","484",\N,"815"
"1372","485",\N,"816"
"1372","486",\N,"817"
"1375","483",\N,"818"
"1375","484",\N,"819"
"1375","485",\N,"820"
"1375","486",\N,"821"
"1375","487",\N,"822"
"1486","483",\N,"823"
"1486","484",\N,"824"
"1486","485",\N,"825"
"1486","486",\N,"826"
"1486","487",\N,"827"
"1486","488",\N,"828"
"1375","489",\N,"829"
"1486","490",\N,"830"
"1296","491",\N,"831"
"1258","436",\N,"832"
"1457","436",\N,"833"
"1501","436",\N,"834"
"1941","494",\N,"835"
"2170","496",\N,"836"
"1941","496",\N,"837"
"1372","497",\N,"838"
"1372","498",\N,"839"
"1372","499",\N,"840"
"1501","500",\N,"841"
"1501","501",\N,"842"
"1501","502",\N,"843"
"1372","503",\N,"844"
"1576","1204",\N,"1911"
"2664","1202",\N,"1910"
"2664","1201",\N,"1909"
"1501","505",\N,"848"
"1258","505",\N,"849"
"1288","505",\N,"850"
"1501","506",\N,"851"
"1258","506",\N,"852"
"1372","506",\N,"853"
"1372","507",\N,"854"
"1501","508",\N,"855"
"1372","509",\N,"856"
"1501","509","0","857"
"1258","509",\N,"858"
"1501","510",\N,"859"
"1501","511",\N,"860"
"1501","512",\N,"861"
"1252","513",\N,"862"
"1252","514",\N,"863"
"1252","515",\N,"864"
"1252","516",\N,"865"
"2664","1200",\N,"1908"
"2664","1203",\N,"1907"
"2664","1199",\N,"1906"
"1252","518",\N,"869"
"1252","519",\N,"870"
"1252","520",\N,"871"
"1252","521",\N,"872"
"1252","522",\N,"873"
"1252","523",\N,"874"
"2211","524",\N,"875"
"2211","525",\N,"876"
"1252","526",\N,"877"
"1532","526",\N,"878"
"1252","527",\N,"879"
"1252","528",\N,"880"
"1252","529",\N,"881"
"1252","530",\N,"882"
"2664","1198",\N,"1905"
"2663","1199",\N,"1904"
"2663","1198",\N,"1903"
"2664","1197",\N,"1901"
"2664","1196",\N,"1900"
"2664","1195",\N,"1899"
"2664","1194",\N,"1898"
"2663","1197",\N,"1897"
"1623","532",\N,"891"
"1595","532",\N,"892"
"1669","532",\N,"893"
"1611","533",\N,"894"
"2578","184","1","1664"
"2578","183","1","1663"
"2663","1196",\N,"1896"
"2663","1195",\N,"1895"
"2663","1194",\N,"1894"
"2663","1193",\N,"1893"
"2664","1193",\N,"1892"
"2664","1192",\N,"1891"
"2583","249","1","1672"
"2663","1191",\N,"1890"
"2664","1191",\N,"1889"
"2664","1190",\N,"1888"
"2664","1189",\N,"1887"
"2663","1189",\N,"1886"
"2660","1188","1","1885"
"1530","1187",\N,"1884"
"2661","1186","1","1883"
"2661","1185","1","1882"
"1262","1183",\N,"1881"
"2659","1184","1","1880"
"2617","738","1","1765"
"2616","674","1","1764"
"2616","673","1","1763"
"1444","23",\N,"918"
"2616","672","1","1762"
"2615","635","1","1761"
"2614","634","1","1760"
"2614","633","1","1759"
"2614","632","1","1758"
"1625","538",\N,"924"
"2613","590","1","1757"
"2612","590","1","1756"
"2613","589","1","1755"
"2612","589","1","1754"
"1449","540",\N,"929"
"1449","541",\N,"930"
"2200","542",\N,"931"
"2200","543",\N,"932"
"1449","544",\N,"933"
"1449","545",\N,"934"
"2200","546",\N,"935"
"1449","547",\N,"936"
"1449","548",\N,"937"
"2200","549",\N,"938"
"2200","550",\N,"939"
"2200","551",\N,"940"
"2200","552",\N,"941"
"2202","553",\N,"942"
"2188","553",\N,"943"
"1444","554",\N,"944"
"1392","555",\N,"945"
"1444","555",\N,"946"
"1444","556",\N,"947"
"1444","557",\N,"948"
"1444","558",\N,"949"
"1444","559",\N,"950"
"1444","561",\N,"951"
"1444","560",\N,"952"
"1456","1162",\N,"953"
"1558","1164",\N,"954"
"1657","1165",\N,"955"
"1444","562",\N,"956"
"1264","563",\N,"957"
"1264","564",\N,"958"
"1444","563",\N,"959"
"1444","564",\N,"960"
"1392","563",\N,"961"
"1392","564",\N,"962"
"1392","565",\N,"963"
"1444","565",\N,"964"
"1444","566",\N,"965"
"1444","567",\N,"966"
"1574","541",\N,"967"
"1444","541",\N,"968"
"1444","569",\N,"969"
"1444","570",\N,"970"
"1444","571",\N,"971"
"1444","572",\N,"972"
"1444","573",\N,"973"
"1444","574",\N,"974"
"1444","575",\N,"975"
"1444","576",\N,"976"
"1444","577",\N,"977"
"1444","578",\N,"978"
"1404","579",\N,"979"
"1574","579",\N,"980"
"1578","580",\N,"981"
"1404","580",\N,"982"
"1574","580",\N,"983"
"1578","579",\N,"984"
"1444","581",\N,"985"
"1444","582",\N,"986"
"1444","583",\N,"987"
"2655","1100","1","1815"
"2655","1099","1","1814"
"2655","1098","1","1813"
"2655","1097","1","1812"
"2655","1122","1","1811"
"2655","1096","1","1810"
"2655","1095","1","1809"
"2655","1094","1","1808"
"2655","1093","1","1807"
"2655","1092","1","1806"
"1444","536",\N,"998"
"1444","537",\N,"999"
"1537","586",\N,"1000"
"1537","587",\N,"1001"
"1444","586",\N,"1002"
"1444","588",\N,"1003"
"1444","591",\N,"1004"
"1258","591",\N,"1005"
"1438","1182",\N,"1879"
"1262","1181",\N,"1878"
"1258","1180",\N,"1877"
"1321","1179",\N,"1876"
"1293","1178",\N,"1875"
"1257","1177",\N,"1874"
"2586","1176","1","1873"
"1274","1175",\N,"1872"
"1423","1174",\N,"1871"
"1448","1173",\N,"1870"
"1589","1172",\N,"1869"
"1233","1171",\N,"1868"
"1258","1170",\N,"1867"
"1649","1169",\N,"1866"
"1262","950",\N,"1865"
"1448","952",\N,"1864"
"1370","954",\N,"1863"
"1537","953",\N,"1862"
"1405","951",\N,"1861"
"1274","949",\N,"1860"
"1274","948",\N,"1859"
"1274","947",\N,"1858"
"1274","946",\N,"1857"
"2554","926","1","1797"
"2554","925","1","1796"
"2554","924","1","1795"
"2082","592",\N,"1032"
"2082","593",\N,"1033"
"2082","594",\N,"1034"
"1444","595",\N,"1035"
"1444","596",\N,"1036"
"1444","597",\N,"1037"
"1444","598",\N,"1038"
"1392","598",\N,"1039"
"1444","599",\N,"1040"
"2082","600",\N,"1041"
"1444","601",\N,"1042"
"1296","601",\N,"1043"
"1457","602",\N,"1044"
"1537","603",\N,"1045"
"1537","604",\N,"1046"
"1537","605",\N,"1047"
"1448","603",\N,"1048"
"1448","604",\N,"1049"
"1537","607",\N,"1050"
"1448","606",\N,"1051"
"1448","607",\N,"1052"
"1448","608",\N,"1053"
"1370","608",\N,"1054"
"1312","609",\N,"1055"
"1370","609",\N,"1056"
"1448","609",\N,"1057"
"1370","610",\N,"1058"
"1370","611",\N,"1059"
"1312","612",\N,"1060"
"1448","612",\N,"1061"
"1448","613",\N,"1062"
"1448","614",\N,"1063"
"1448","615",\N,"1064"
"1268","616",\N,"1065"
"1268","617",\N,"1066"
"1268","618",\N,"1067"
"1542","619",\N,"1068"
"1899","620",\N,"1069"
"1258","621",\N,"1070"
"1654","622",\N,"1071"
"1258","623",\N,"1072"
"1258","624",\N,"1073"
"1768","625",\N,"1074"
"1315","627",\N,"1075"
"1262","628",\N,"1076"
"1262","629",\N,"1077"
"1262","630",\N,"1078"
"1262","631",\N,"1079"
"2620","888","1","1794"
"2620","887","1","1793"
"2620","884","1","1792"
"2620","883","1","1791"
"2620","882","1","1790"
"2620","881","1","1789"
"1289","636",\N,"1086"
"1289","637",\N,"1087"
"1243","320",\N,"1088"
"1770","638",\N,"1089"
"1274","639",\N,"1090"
"1274","640",\N,"1091"
"1274","641",\N,"1092"
"1274","648",\N,"1093"
"1274","642",\N,"1094"
"1274","647",\N,"1095"
"1274","646",\N,"1096"
"1274","643",\N,"1097"
"1274","644",\N,"1098"
"1274","645",\N,"1099"
"1274","649",\N,"1100"
"1274","650",\N,"1101"
"1274","651",\N,"1102"
"1274","652",\N,"1103"
"1274","653",\N,"1104"
"1274","654",\N,"1105"
"1274","655",\N,"1106"
"1274","656",\N,"1107"
"1274","657",\N,"1108"
"1400","657",\N,"1109"
"1274","658",\N,"1110"
"1400","658",\N,"1111"
"1274","659",\N,"1112"
"1274","660",\N,"1113"
"1274","661",\N,"1114"
"1274","662",\N,"1115"
"1274","663",\N,"1116"
"1274","664",\N,"1117"
"1274","665",\N,"1118"
"1274","666",\N,"1119"
"1507","667",\N,"1120"
"1507","668",\N,"1121"
"1507","669",\N,"1122"
"2433","670",\N,"1123"
"2433","671",\N,"1124"
"2620","880","1","1788"
"2620","879","1","1787"
"2620","878","1","1786"
"2620","877","1","1785"
"2620","876","1","1784"
"2620","875","1","1783"
"2620","874","1","1782"
"2620","885","1","1781"
"2620","873","1","1780"
"2551","859","1","1779"
"2551","858","1","1778"
"2551","857","1","1777"
"2551","856","1","1776"
"2551","855","1","1775"
"2550","863","1","1774"
"2550","862","1","1773"
"2550","857","1","1772"
"2550","861","1","1771"
"2550","860","1","1770"
"2550","855","1","1769"
"2619","838","1","1768"
"1507","675",\N,"1146"
"1507","676",\N,"1147"
"1507","677",\N,"1148"
"1469","678",\N,"1149"
"1469","679",\N,"1150"
"1336","680",\N,"1151"
"1469","681",\N,"1152"
"1336","682",\N,"1153"
"1806","683",\N,"1154"
"1469","684",\N,"1155"
"2517","685",\N,"1156"
"1258","686",\N,"1157"
"1258","687",\N,"1158"
"1258","688",\N,"1159"
"1258","689",\N,"1160"
"1258","692",\N,"1161"
"1258","690",\N,"1162"
"1431","691",\N,"1163"
"1258","693",\N,"1164"
"1654","694",\N,"1165"
"1258","695",\N,"1166"
"2041","696",\N,"1167"
"2072","696",\N,"1168"
"1258","697",\N,"1169"
"1258","698",\N,"1170"
"1258","699",\N,"1171"
"1654","700",\N,"1172"
"1258","701",\N,"1173"
"1258","702",\N,"1174"
"1344","703",\N,"1175"
"1344","704",\N,"1176"
"1258","705",\N,"1177"
"1258","706",\N,"1178"
"1258","707",\N,"1179"
"1372","707",\N,"1180"
"1501","707",\N,"1181"
"1258","708",\N,"1182"
"1258","709",\N,"1183"
"1258","710",\N,"1184"
"1258","711",\N,"1185"
"1258","712",\N,"1186"
"1258","713",\N,"1187"
"1258","714",\N,"1188"
"1258","715",\N,"1189"
"1258","716",\N,"1190"
"1258","717",\N,"1191"
"1258","718",\N,"1192"
"1258","719",\N,"1193"
"1258","720",\N,"1194"
"1258","721",\N,"1195"
"1258","722",\N,"1196"
"1258","723",\N,"1197"
"1258","724",\N,"1198"
"1258","725",\N,"1199"
"1258","726",\N,"1200"
"1258","727",\N,"1202"
"1258","728",\N,"1203"
"1258","729",\N,"1204"
"1258","730",\N,"1205"
"1258","731",\N,"1206"
"1258","732",\N,"1207"
"1258","733",\N,"1208"
"1258","734",\N,"1209"
"1258","735",\N,"1210"
"1258","736",\N,"1211"
"1542","737",\N,"1212"
"2619","837","1","1767"
"2618","739","1","1766"
"2633","1140",\N,"1856"
"2633","1139",\N,"1855"
"2041","740",\N,"1217"
"2041","741",\N,"1218"
"2041","742",\N,"1219"
"2041","743",\N,"1220"
"2041","744",\N,"1221"
"2041","745",\N,"1222"
"2041","746",\N,"1223"
"1736","747",\N,"1225"
"2041","747",\N,"1226"
"2041","748",\N,"1227"
"1296","752",\N,"1228"
"1296","749",\N,"1229"
"1296","750",\N,"1230"
"1296","751",\N,"1231"
"1654","753",\N,"1232"
"1654","754",\N,"1233"
"1654","755",\N,"1234"
"1405","756",\N,"1235"
"1405","759",\N,"1236"
"1405","762",\N,"1237"
"1405","760",\N,"1238"
"1405","761",\N,"1239"
"1258","756",\N,"1240"
"1258","757",\N,"1241"
"1258","758",\N,"1242"
"1258","760",\N,"1243"
"1258","761",\N,"1244"
"1258","762",\N,"1245"
"1258","763",\N,"1246"
"1542","764",\N,"1247"
"1258","765",\N,"1248"
"1262","766",\N,"1249"
"1344","1166",\N,"1250"
"1258","767",\N,"1251"
"1344","768",\N,"1252"
"1747","769",\N,"1253"
"1747","770",\N,"1254"
"1542","771",\N,"1255"
"1258","772",\N,"1256"
"1258","773",\N,"1257"
"1258","774",\N,"1258"
"1258","775",\N,"1259"
"1258","776",\N,"1260"
"1258","777",\N,"1261"
"1542","778",\N,"1262"
"1258","779",\N,"1263"
"1452","780",\N,"1264"
"1654","781",\N,"1265"
"1344","783",\N,"1266"
"1344","784",\N,"1267"
"1344","782",\N,"1268"
"1542","785",\N,"1269"
"1542","786",\N,"1270"
"1542","787",\N,"1271"
"1542","788",\N,"1272"
"1542","789",\N,"1273"
"1537","791",\N,"1274"
"1370","790",\N,"1275"
"1358","792",\N,"1276"
"1358","793",\N,"1277"
"1358","794",\N,"1278"
"1358","795",\N,"1279"
"1358","796",\N,"1280"
"1555","796",\N,"1281"
"1358","797",\N,"1282"
"1358","799",\N,"1283"
"1358","800",\N,"1284"
"1358","801",\N,"1285"
"2204","802",\N,"1286"
"2204","803",\N,"1287"
"2461","804",\N,"1288"
"1360","805",\N,"1289"
"1360","806",\N,"1290"
"1433","807",\N,"1291"
"1580","808",\N,"1292"
"1580","809",\N,"1293"
"1580","810",\N,"1294"
"1558","811",\N,"1295"
